time;model_id;model_name;port_name;data
4.7;5;adder;;{noise: 14.0135, n1: 0, n2: 0, sum: 14.0135, sigma: inf}
4.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
4.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
4.8;5;adder;;{noise: 7.07786, n1: 0, n2: 0, sum: 7.07786, sigma: 0}
4.8;6;noise;noise_out;7.07786
4.8;6;noise;;{value: 6.46978, sigma: 0.1}
4.8;1;electrode;;{input: 7.07786, threshold: 25, sigma: inf}
4.8;5;adder;sum_out;7.07786
4.8;5;adder;;{noise: 7.07786, n1: 0, n2: 0, sum: 7.07786, sigma: inf}
4.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
4.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
4.9;5;adder;;{noise: 6.46978, n1: 0, n2: 0, sum: 6.46978, sigma: 0}
4.9;6;noise;noise_out;6.46978
4.9;6;noise;;{value: 5.73997, sigma: 0.1}
4.9;1;electrode;;{input: 6.46978, threshold: 25, sigma: inf}
4.9;5;adder;sum_out;6.46978
4.9;5;adder;;{noise: 6.46978, n1: 0, n2: 0, sum: 6.46978, sigma: inf}
5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
5;5;adder;;{noise: 5.73997, n1: 0, n2: 0, sum: 5.73997, sigma: 0}
5;6;noise;noise_out;5.73997
5;6;noise;;{value: -9.2401, sigma: 0.1}
5;1;electrode;;{input: 5.73997, threshold: 25, sigma: inf}
5;5;adder;sum_out;5.73997
5;5;adder;;{noise: 5.73997, n1: 0, n2: 0, sum: 5.73997, sigma: inf}
5.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.1}
5.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
5.1;5;adder;;{noise: -9.2401, n1: 0, n2: 0, sum: -9.2401, sigma: 0}
5.1;6;noise;noise_out;-9.2401
5.1;6;noise;;{value: -21.4778, sigma: 0.1}
5.1;1;electrode;;{input: -9.2401, threshold: 25, sigma: inf}
5.1;5;adder;sum_out;-9.2401
5.1;5;adder;;{noise: -9.2401, n1: 0, n2: 0, sum: -9.2401, sigma: inf}
5.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1}
5.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
5.2;5;adder;;{noise: -21.4778, n1: 0, n2: 0, sum: -21.4778, sigma: 0}
5.2;6;noise;noise_out;-21.4778
5.2;6;noise;;{value: 15.9019, sigma: 0.1}
5.2;1;electrode;;{input: -21.4778, threshold: 25, sigma: inf}
5.2;5;adder;sum_out;-21.4778
5.2;5;adder;;{noise: -21.4778, n1: 0, n2: 0, sum: -21.4778, sigma: inf}
5.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.9}
5.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
5.3;5;adder;;{noise: 15.9019, n1: 0, n2: 0, sum: 15.9019, sigma: 0}
5.3;6;noise;noise_out;15.9019
5.3;6;noise;;{value: -2.82941, sigma: 0.1}
5.3;1;electrode;;{input: 15.9019, threshold: 25, sigma: inf}
5.3;5;adder;sum_out;15.9019
5.3;5;adder;;{noise: 15.9019, n1: 0, n2: 0, sum: 15.9019, sigma: inf}
5.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.8}
5.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
5.4;5;adder;;{noise: -2.82941, n1: 0, n2: 0, sum: -2.82941, sigma: 0}
5.4;6;noise;noise_out;-2.82941
5.4;6;noise;;{value: 9.53184, sigma: 0.1}
5.4;1;electrode;;{input: -2.82941, threshold: 25, sigma: inf}
5.4;5;adder;sum_out;-2.82941
5.4;5;adder;;{noise: -2.82941, n1: 0, n2: 0, sum: -2.82941, sigma: inf}
5.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.7}
5.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
5.5;5;adder;;{noise: 9.53184, n1: 0, n2: 0, sum: 9.53184, sigma: 0}
5.5;6;noise;noise_out;9.53184
5.5;6;noise;;{value: 5.74974, sigma: 0.1}
5.5;1;electrode;;{input: 9.53184, threshold: 25, sigma: inf}
5.5;5;adder;sum_out;9.53184
5.5;5;adder;;{noise: 9.53184, n1: 0, n2: 0, sum: 9.53184, sigma: inf}
5.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.6}
5.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
5.6;5;adder;;{noise: 5.74974, n1: 0, n2: 0, sum: 5.74974, sigma: 0}
5.6;6;noise;noise_out;5.74974
5.6;6;noise;;{value: 1.63161, sigma: 0.1}
5.6;1;electrode;;{input: 5.74974, threshold: 25, sigma: inf}
5.6;5;adder;sum_out;5.74974
5.6;5;adder;;{noise: 5.74974, n1: 0, n2: 0, sum: 5.74974, sigma: inf}
5.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.5}
5.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
5.7;5;adder;;{noise: 1.63161, n1: 0, n2: 0, sum: 1.63161, sigma: 0}
5.7;6;noise;noise_out;1.63161
5.7;6;noise;;{value: 18.8622, sigma: 0.1}
5.7;1;electrode;;{input: 1.63161, threshold: 25, sigma: inf}
5.7;5;adder;sum_out;1.63161
5.7;5;adder;;{noise: 1.63161, n1: 0, n2: 0, sum: 1.63161, sigma: inf}
5.8;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.4}
5.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
5.8;5;adder;;{noise: 18.8622, n1: 0, n2: 0, sum: 18.8622, sigma: 0}
5.8;6;noise;noise_out;18.8622
5.8;6;noise;;{value: -17.4621, sigma: 0.1}
5.8;1;electrode;;{input: 18.8622, threshold: 25, sigma: inf}
5.8;5;adder;sum_out;18.8622
5.8;5;adder;;{noise: 18.8622, n1: 0, n2: 0, sum: 18.8622, sigma: inf}
5.9;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.3}
5.9;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
5.9;5;adder;;{noise: -17.4621, n1: 0, n2: 0, sum: -17.4621, sigma: 0}
5.9;6;noise;noise_out;-17.4621
5.9;6;noise;;{value: -9.66989, sigma: 0.1}
5.9;1;electrode;;{input: -17.4621, threshold: 25, sigma: inf}
5.9;5;adder;sum_out;-17.4621
5.9;5;adder;;{noise: -17.4621, n1: 0, n2: 0, sum: -17.4621, sigma: inf}
6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.2}
6;4;neuron1;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
6;5;adder;;{noise: -9.66989, n1: 0, n2: 0, sum: -9.66989, sigma: 0}
6;6;noise;noise_out;-9.66989
6;6;noise;;{value: 12.6323, sigma: 0.1}
6;1;electrode;;{input: -9.66989, threshold: 25, sigma: inf}
6;5;adder;sum_out;-9.66989
6;5;adder;;{noise: -9.66989, n1: 0, n2: 0, sum: -9.66989, sigma: inf}
6.1;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0.1}
6.1;4;neuron1;potential_out;30
6.1;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.9}
6.1;5;adder;;{noise: 12.6323, n1: 30, n2: 0, sum: 39.6323, sigma: 0}
6.1;6;noise;noise_out;12.6323
6.1;6;noise;;{value: -3.21002, sigma: 0.1}
6.1;1;electrode;;{input: 39.6323, threshold: 25, sigma: 0}
6.1;5;adder;sum_out;39.6323
6.1;5;adder;;{noise: 12.6323, n1: 30, n2: 0, sum: 39.6323, sigma: inf}
6.1;1;electrode;spike_out;1
6.1;1;electrode;;{input: 39.6323, threshold: 25, sigma: inf}
6.2;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
6.2;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.8}
6.2;5;adder;;{noise: -3.21002, n1: 0, n2: 0, sum: -3.21002, sigma: 0}
6.2;6;noise;noise_out;-3.21002
6.2;6;noise;;{value: -7.91198, sigma: 0.1}
6.2;1;electrode;;{input: -3.21002, threshold: 25, sigma: inf}
6.2;5;adder;sum_out;-3.21002
6.2;5;adder;;{noise: -3.21002, n1: 0, n2: 0, sum: -3.21002, sigma: inf}
6.3;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
6.3;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.7}
6.3;5;adder;;{noise: -7.91198, n1: 0, n2: 0, sum: -7.91198, sigma: 0}
6.3;6;noise;noise_out;-7.91198
6.3;6;noise;;{value: 6.63558, sigma: 0.1}
6.3;1;electrode;;{input: -7.91198, threshold: 25, sigma: inf}
6.3;5;adder;sum_out;-7.91198
6.3;5;adder;;{noise: -7.91198, n1: 0, n2: 0, sum: -7.91198, sigma: inf}
6.4;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
6.4;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.6}
6.4;5;adder;;{noise: 6.63558, n1: 0, n2: 0, sum: 6.63558, sigma: 0}
6.4;6;noise;noise_out;6.63558
6.4;6;noise;;{value: 12.679, sigma: 0.1}
6.4;1;electrode;;{input: 6.63558, threshold: 25, sigma: inf}
6.4;5;adder;sum_out;6.63558
6.4;5;adder;;{noise: 6.63558, n1: 0, n2: 0, sum: 6.63558, sigma: inf}
6.5;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
6.5;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.5}
6.5;5;adder;;{noise: 12.679, n1: 0, n2: 0, sum: 12.679, sigma: 0}
6.5;6;noise;noise_out;12.679
6.5;6;noise;;{value: -6.54199, sigma: 0.1}
6.5;1;electrode;;{input: 12.679, threshold: 25, sigma: inf}
6.5;5;adder;sum_out;12.679
6.5;5;adder;;{noise: 12.679, n1: 0, n2: 0, sum: 12.679, sigma: inf}
6.6;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
6.6;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.4}
6.6;5;adder;;{noise: -6.54199, n1: 0, n2: 0, sum: -6.54199, sigma: 0}
6.6;6;noise;noise_out;-6.54199
6.6;6;noise;;{value: 1.8113, sigma: 0.1}
6.6;1;electrode;;{input: -6.54199, threshold: 25, sigma: inf}
6.6;5;adder;sum_out;-6.54199
6.6;5;adder;;{noise: -6.54199, n1: 0, n2: 0, sum: -6.54199, sigma: inf}
6.7;3;neuron2;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 0}
6.7;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.3}
6.7;5;adder;;{noise: 1.8113, n1: 0, n2: 0, sum: 1.8113, sigma: 0}
6.7;6;noise;noise_out;1.8113
6.7;6;noise;;{value: -18.1794, sigma: 0.1}
6.7;1;electrode;;{input: 1.8113, threshold: 25, sigma: inf}
6.7;5;adder;sum_out;1.8113
6.7;5;adder;;{noise: 1.8113, n1: 0, n2: 0, sum: 1.8113, sigma: inf}
6.8;3;neuron2;;{emit_spike: 1, V: 30, sigma: 0.1, refractory: 2}
6.8;4;neuron1;;{emit_spike: 0, V: -70, sigma: 0.1, refractory: 1.2}
6.8;5;adder;;{noise: -18.1794, n1: 0, n2: 0, sum: -18.1794, sigma: 0}
6.8;6;noise;noise_out;-18.1794
6.8;6;noise;;{value: -5.84292, sigma: 0.1}
6.8;1;electrode;;{input: -18.1794, threshold: 25, sigma: inf}
6.8;5;adder;sum_out;-18.1794
6.8;5;adder;;{noise: -18.1794, n1: 0, n2: 0, sum: -18.1794, sigma: inf}
6.9;3;neuron2;potential_out;30
